user_id,premium_start_date,premium_status,monthly_fee_rub,source,is_trial
u_028057,2026-02-01,active,199,bank_card,0
u_028061,2026-04-22,active,199,marketplace,0
u_028064,2026-01-26,active,199,marketplace,0
u_028072,2026-06-03,active,199,marketplace,1
u_028073,2025-09-23,active,199,experiment_prompt,0
u_028076,2026-04-05,active,199,marketplace,0
u_028093,2026-05-25,active,199,marketplace,0
u_028094,2026-06-08,active,199,marketplace,0
u_028107,2026-06-30,active,199,marketplace,0
u_028110,2026-07-01,active,199,marketplace,1
u_028111,2026-01-15,active,199,marketplace,0
u_028138,2026-06-23,active,199,marketplace,0
u_028139,2026-07-23,active,199,promo,0
u_028144,2025-08-06,active,199,marketplace,0
u_028170,2025-04-20,active,199,marketplace,1
u_028178,2026-06-17,active,199,experiment_prompt,0
u_028179,2026-05-21,active,199,partner,0
u_028181,2026-04-08,active,199,experiment_prompt,0
u_028186,2025-09-08,active,199,promo,1
u_028190,2026-05-21,cancelled,199,bank_card,1
u_028204,2026-04-02,active,199,bank_card,0
u_028205,2026-05-04,active,199,marketplace,0
u_028206,2026-06-17,active,199,marketplace,1
u_028211,2026-05-10,active,199,marketplace,0
u_028212,2026-05-02,active,199,marketplace,0
u_028217,2025-11-24,active,199,experiment_prompt,0
u_028222,2026-02-22,active,199,experiment_prompt,0
u_028226,2026-07-09,active,199,marketplace,1
u_028230,2026-06-27,active,199,promo,1
u_028233,2026-03-28,active,199,experiment_prompt,0
u_028235,2026-05-08,active,199,marketplace,0
u_028238,2026-07-27,active,199,experiment_prompt,1
u_028241,2026-06-14,active,199,marketplace,0
u_028243,2026-07-21,active,199,marketplace,0
u_028248,2026-06-07,active,199,marketplace,1
u_028250,2026-03-01,active,199,bank_card,0
u_028251,2026-05-06,active,199,marketplace,0
u_028252,2026-07-06,active,199,marketplace,0
u_028260,2026-03-15,active,199,marketplace,0
u_028269,2025-06-29,active,199,marketplace,1
u_028272,2026-06-18,active,199,marketplace,0
u_028274,2026-07-14,active,199,marketplace,0
u_028279,2026-05-11,active,199,promo,0
u_028280,2026-07-01,active,199,marketplace,0
u_028293,2026-06-13,cancelled,199,experiment_prompt,0
u_028296,2026-04-16,active,199,marketplace,0
u_028313,2026-07-25,active,199,marketplace,1
u_028318,2026-06-20,cancelled,199,marketplace,0
u_028319,2025-11-08,active,199,experiment_prompt,0
u_028322,2026-05-24,active,199,marketplace,1
u_028323,2026-06-04,active,199,bank_card,0
u_028327,2026-02-01,active,199,experiment_prompt,0
u_028330,2026-05-05,cancelled,199,experiment_prompt,0
u_028334,2026-04-04,active,199,marketplace,1
u_028335,2026-04-29,active,199,marketplace,0
u_028344,2026-07-11,active,199,experiment_prompt,0
u_028346,2025-11-08,active,199,marketplace,0
u_028347,2026-05-19,active,199,marketplace,0
u_028358,2026-07-09,active,199,promo,0
u_028365,2026-03-10,active,199,promo,0
u_028376,2026-07-02,active,199,experiment_prompt,1
u_028378,2026-07-01,active,199,marketplace,0
u_028379,2026-07-14,active,199,promo,1
u_028382,2025-10-08,active,199,experiment_prompt,0
u_028385,2026-06-03,active,199,marketplace,0
u_028390,2026-05-31,active,199,bank_card,0
u_028397,2025-07-22,active,199,marketplace,0
u_028406,2026-07-21,cancelled,199,marketplace,1
u_028415,2026-07-02,active,199,experiment_prompt,0
u_028419,2026-04-10,active,199,marketplace,0
u_028423,2026-01-29,active,199,bank_card,0
u_028426,2026-07-14,active,199,experiment_prompt,0
u_028432,2026-05-19,active,199,bank_card,0
u_028437,2025-10-19,active,199,bank_card,1
u_028443,2025-12-25,active,199,experiment_prompt,1
u_028449,2026-06-18,active,199,marketplace,0
u_028453,2026-02-25,active,199,marketplace,0
u_028456,2026-05-24,cancelled,199,marketplace,0
u_028457,2026-06-01,active,199,marketplace,0
u_028459,2024-11-28,active,199,bank_card,0
u_028462,2026-06-05,active,199,bank_card,0
u_028464,2026-06-17,active,199,marketplace,0
u_028468,2026-01-07,cancelled,199,promo,0
u_028484,2026-04-24,active,199,bank_card,1
u_028493,2026-06-17,active,199,promo,1
u_028496,2026-07-22,active,199,marketplace,0
u_028499,2026-06-06,active,199,experiment_prompt,0
u_028515,2025-12-23,active,199,experiment_prompt,0
u_028518,2026-03-19,active,199,promo,0
u_028522,2026-06-03,active,199,bank_card,0
u_028527,2026-07-29,active,199,bank_card,0
u_028528,2025-11-27,active,199,marketplace,1
u_028533,2026-06-20,active,199,bank_card,0
u_028534,2026-03-12,active,199,marketplace,0
u_028538,2026-06-24,active,199,marketplace,0
u_028540,2026-03-20,active,199,bank_card,0
u_028541,2026-06-10,active,199,promo,0
u_028544,2025-12-25,active,199,marketplace,0
u_028546,2026-05-17,cancelled,199,experiment_prompt,0
u_028553,2026-05-05,active,199,marketplace,0
u_028554,2026-05-21,active,199,marketplace,0
u_028563,2026-05-06,active,199,promo,0
u_028566,2026-05-20,active,199,marketplace,1
u_028567,2026-04-07,cancelled,199,marketplace,0
u_028572,2026-04-23,active,199,marketplace,1
u_028587,2025-07-08,active,199,experiment_prompt,1
u_028589,2025-12-02,active,199,marketplace,0
u_028592,2026-04-08,active,199,marketplace,0
u_028594,2025-11-02,active,199,bank_card,0
u_028599,2026-03-07,active,199,promo,0
u_028603,2026-04-06,active,199,marketplace,0
u_028606,2026-04-28,active,199,experiment_prompt,0
u_028607,2026-04-06,active,199,partner,0
u_028608,2026-05-16,active,199,bank_card,0
u_028619,2026-01-09,active,199,bank_card,0
u_028621,2026-01-17,active,199,marketplace,0
u_028623,2026-05-06,active,199,experiment_prompt,0
u_028630,2026-05-21,cancelled,199,promo,0
u_028632,2026-02-18,active,199,experiment_prompt,0
u_028637,2026-04-15,active,199,experiment_prompt,0
u_028640,2026-04-08,active,199,marketplace,1
u_028646,2026-01-14,active,199,marketplace,0
u_028648,2026-05-28,active,199,experiment_prompt,0
u_028652,2026-06-19,active,199,marketplace,0
u_028654,2026-07-04,active,199,bank_card,1
u_028656,2026-05-19,active,199,experiment_prompt,0
u_028659,2025-08-19,active,199,bank_card,1
u_028666,2026-07-01,active,199,bank_card,1
u_028669,2026-06-11,active,199,bank_card,0
u_028672,2025-09-17,cancelled,199,experiment_prompt,0
u_028674,2026-03-09,active,199,marketplace,1
u_028675,2026-04-23,active,199,marketplace,0
u_028678,2026-05-08,active,199,promo,1
u_028688,2026-01-13,cancelled,199,promo,0
u_028710,2026-05-12,active,199,promo,0
u_028726,2026-06-26,active,199,marketplace,0
u_028728,2026-06-09,active,199,marketplace,0
u_028732,2025-12-14,active,199,marketplace,0
u_028745,2026-01-29,active,199,marketplace,0
u_028758,2026-06-26,active,199,marketplace,0
u_028766,2026-05-21,active,199,marketplace,0
u_028770,2026-06-17,active,199,bank_card,0
u_028771,2026-06-10,active,199,marketplace,1
u_028772,2026-04-12,active,199,experiment_prompt,0
u_028773,2026-04-09,active,199,promo,0
u_028780,2025-12-19,active,199,marketplace,1
u_028782,2025-06-04,active,199,bank_card,0
u_028783,2025-03-23,active,199,marketplace,0
u_028805,2026-03-22,active,199,marketplace,0
u_028807,2026-05-05,active,199,partner,0
u_028817,2026-03-30,active,199,marketplace,0
u_028823,2026-06-19,active,199,marketplace,0
u_028824,2026-07-11,active,199,bank_card,0
u_028829,2026-05-15,active,199,bank_card,0
u_028831,2026-03-18,active,199,promo,0
u_028841,2026-05-12,active,199,bank_card,1
u_028847,2026-02-19,active,199,promo,1
u_028850,2026-02-02,active,199,marketplace,0
u_028854,2026-02-02,active,199,bank_card,0
u_028858,2025-10-24,active,199,marketplace,0
u_028868,2025-08-22,active,199,experiment_prompt,0
u_028870,2025-09-29,active,199,promo,0
u_028874,2025-08-28,active,199,marketplace,0
u_028878,2025-08-09,active,199,marketplace,0
u_028879,2026-01-19,cancelled,199,marketplace,1
u_028882,2026-06-05,active,199,marketplace,0
u_028900,2026-06-23,active,199,marketplace,0
u_028906,2026-04-16,active,199,experiment_prompt,1
u_028909,2026-03-31,active,199,marketplace,1
u_028910,2026-03-15,active,199,bank_card,0
u_028912,2025-05-31,active,199,promo,0
u_028915,2026-06-28,active,199,marketplace,0
u_028916,2026-01-26,active,199,marketplace,0
u_028922,2026-06-14,active,199,promo,0
u_028931,2026-05-20,active,199,partner,0
u_028932,2026-06-28,active,199,marketplace,1
u_028934,2026-06-20,active,199,bank_card,0
u_028935,2026-07-28,active,199,marketplace,0
u_028946,2026-04-24,active,199,marketplace,0
u_028948,2025-12-26,active,199,marketplace,0
u_028962,2026-06-30,active,199,promo,0
u_028966,2026-04-02,active,199,bank_card,0
u_028978,2026-07-12,active,199,bank_card,0
u_028983,2026-03-29,active,199,marketplace,1
u_028986,2026-05-24,active,199,marketplace,0
u_028995,2025-12-26,active,199,marketplace,0
u_028998,2025-09-28,active,199,marketplace,0
u_028999,2025-10-20,active,199,marketplace,0
u_029002,2026-06-25,active,199,marketplace,0
u_029010,2026-02-25,active,199,promo,0
u_029013,2024-12-11,active,199,marketplace,1
u_029019,2025-11-29,active,199,marketplace,0
u_029025,2026-05-03,active,199,promo,1
u_029028,2026-05-24,active,199,marketplace,0
u_029030,2025-08-02,active,199,promo,0
u_029032,2025-09-19,active,199,experiment_prompt,0
u_029040,2026-02-07,active,199,experiment_prompt,0
u_029041,2026-05-10,active,199,experiment_prompt,0
u_029046,2026-01-30,active,199,bank_card,0
u_029054,2026-01-15,active,199,marketplace,1
u_029055,2025-10-23,active,199,experiment_prompt,1
u_029058,2026-06-26,active,199,bank_card,0
u_029067,2026-07-12,active,199,bank_card,1
u_029076,2026-02-18,active,199,experiment_prompt,0
u_029077,2026-05-11,active,199,bank_card,0
u_029080,2025-04-22,active,199,bank_card,0
u_029082,2026-04-08,active,199,bank_card,0
u_029097,2026-06-03,active,199,marketplace,0
u_029106,2026-05-24,active,199,marketplace,0
u_029108,2025-12-18,active,199,promo,1
u_029116,2026-06-03,active,199,bank_card,0
u_029118,2025-11-07,active,199,experiment_prompt,0
u_029124,2026-02-27,active,199,marketplace,0
u_029126,2026-05-18,active,199,experiment_prompt,0
u_029135,2026-06-10,active,199,experiment_prompt,1
u_029149,2025-09-11,active,199,experiment_prompt,0
u_029156,2026-07-01,active,199,marketplace,1
u_029159,2026-01-18,active,199,bank_card,0
u_029163,2025-05-09,active,199,marketplace,0
u_029171,2025-10-21,active,199,marketplace,0
u_029174,2026-04-11,active,199,promo,0
u_029175,2025-09-30,active,199,bank_card,0
u_029179,2026-01-08,active,199,marketplace,0
u_029180,2026-02-22,active,199,promo,0
u_029185,2026-06-18,active,199,experiment_prompt,1
u_029189,2026-06-17,cancelled,199,bank_card,0
u_029190,2026-06-18,active,199,bank_card,0
u_029195,2025-08-12,active,199,bank_card,0
u_029196,2026-06-13,active,199,marketplace,0
u_029199,2026-04-19,active,199,bank_card,0
u_029200,2026-03-29,cancelled,199,experiment_prompt,0
u_029202,2026-01-04,active,199,experiment_prompt,0
u_029205,2026-03-22,active,199,bank_card,0
u_029210,2026-04-20,active,199,experiment_prompt,0
u_029215,2026-06-22,active,199,promo,0
u_029218,2026-03-19,active,199,marketplace,0
u_029220,2026-04-28,active,199,experiment_prompt,0
u_029223,2026-07-08,active,199,partner,0
u_029229,2025-11-12,active,199,marketplace,1
u_029231,2026-06-19,active,199,marketplace,1
u_029235,2025-06-09,active,199,marketplace,0
u_029248,2026-07-12,active,199,bank_card,1
u_029250,2026-05-13,active,199,marketplace,1
u_029251,2026-03-10,active,199,experiment_prompt,0
u_029259,2025-06-29,active,199,experiment_prompt,0
u_029261,2025-07-27,active,199,marketplace,0
u_029270,2026-05-29,active,199,promo,0
u_029271,2026-02-05,active,199,marketplace,0
u_029275,2026-04-17,active,199,experiment_prompt,0
u_029276,2026-02-25,active,199,marketplace,0
u_029278,2026-05-18,active,199,marketplace,0
u_029285,2026-07-13,active,199,promo,1
u_029286,2026-03-20,active,199,marketplace,0
u_029294,2026-06-15,active,199,marketplace,0
u_029301,2026-04-26,active,199,marketplace,0
u_029306,2026-03-30,active,199,bank_card,0
u_029321,2026-02-16,active,199,marketplace,0
u_029331,2026-06-14,active,199,experiment_prompt,0
u_029343,2026-06-12,active,199,promo,1
u_029353,2026-07-29,active,199,marketplace,1
u_029360,2026-05-10,active,199,promo,0
u_029377,2026-03-04,active,199,experiment_prompt,0
u_029378,2026-05-09,active,199,marketplace,0
u_029379,2026-03-11,active,199,experiment_prompt,0
u_029382,2026-02-15,active,199,experiment_prompt,0
u_029385,2026-05-15,active,199,marketplace,0
u_029386,2026-07-01,active,199,marketplace,0
u_029387,2026-07-16,active,199,bank_card,1
u_029390,2025-10-09,active,199,partner,0
u_029399,2026-06-29,cancelled,199,marketplace,0
u_029401,2026-02-15,active,199,promo,1
u_029411,2026-05-30,active,199,bank_card,0
u_029419,2025-01-27,active,199,bank_card,1
u_029421,2026-07-11,active,199,marketplace,0
u_029424,2026-05-15,active,199,marketplace,0
u_029426,2026-04-14,active,199,experiment_prompt,1
u_029428,2025-12-09,active,199,marketplace,0
u_029432,2026-06-21,active,199,marketplace,0
u_029433,2025-11-26,active,199,bank_card,0
u_029435,2026-05-19,active,199,marketplace,0
u_029456,2026-04-22,active,199,experiment_prompt,0
u_029458,2026-02-06,active,199,experiment_prompt,0
u_029459,2026-07-07,active,199,experiment_prompt,0
u_029462,2026-03-19,active,199,experiment_prompt,0
u_029466,2026-05-01,active,199,marketplace,0
u_029474,2026-03-03,active,199,experiment_prompt,0
u_029476,2026-07-08,active,199,marketplace,0
u_029487,2025-11-06,active,199,experiment_prompt,1
u_029492,2026-05-26,active,199,experiment_prompt,0
u_029494,2026-04-09,active,199,experiment_prompt,0
u_029497,2026-07-24,active,199,experiment_prompt,1
u_029505,2026-05-31,active,199,partner,0
u_029521,2025-03-21,cancelled,199,bank_card,1
u_029523,2026-07-01,active,199,experiment_prompt,0
u_029533,2026-05-03,active,199,experiment_prompt,0
u_029536,2025-09-17,active,199,bank_card,0
u_029542,2026-03-01,active,199,bank_card,0
u_029543,2025-12-10,active,199,marketplace,0
u_029544,2026-07-05,active,199,marketplace,0
u_029554,2025-11-06,active,199,experiment_prompt,0
u_029555,2026-04-24,active,199,experiment_prompt,0
u_029567,2026-06-20,active,199,marketplace,0
u_029574,2026-05-08,active,199,marketplace,0
u_029580,2025-04-29,active,199,marketplace,0
u_029581,2026-05-23,active,199,experiment_prompt,0
u_029588,2025-12-25,active,199,promo,0
u_029589,2026-01-19,active,199,experiment_prompt,1
u_029606,2026-05-30,active,199,marketplace,0
u_029611,2026-05-02,active,199,marketplace,0
u_029612,2026-05-15,active,199,bank_card,0
u_029613,2026-05-14,active,199,partner,0
u_029637,2025-06-20,active,199,bank_card,0
u_029642,2025-12-17,active,199,marketplace,1
u_029659,2026-06-23,active,199,marketplace,0
u_029660,2026-06-14,active,199,experiment_prompt,0
u_029665,2026-02-14,active,199,marketplace,1
u_029674,2026-02-22,active,199,bank_card,0
u_029687,2026-06-03,active,199,experiment_prompt,0
u_029696,2025-05-22,active,199,bank_card,0
u_029698,2024-05-30,active,199,bank_card,0
u_029699,2026-03-05,active,199,experiment_prompt,0
u_029703,2026-05-02,active,199,experiment_prompt,0
u_029711,2026-07-08,active,199,marketplace,0
u_029715,2026-06-09,cancelled,199,bank_card,0
u_029723,2026-05-23,active,199,bank_card,0
u_029726,2025-12-01,active,199,marketplace,1
u_029729,2026-07-21,active,199,bank_card,0
u_029742,2025-12-27,active,199,marketplace,0
u_029746,2026-03-06,active,199,bank_card,0
u_029751,2025-06-23,active,199,bank_card,0
u_029752,2026-06-05,active,199,bank_card,0
u_029766,2026-02-05,active,199,marketplace,0
u_029768,2026-06-17,active,199,marketplace,0
u_029769,2025-11-26,active,199,bank_card,1
u_029774,2025-08-30,active,199,marketplace,0
u_029782,2026-05-13,active,199,experiment_prompt,0
u_029785,2026-06-24,active,199,marketplace,0
u_029787,2026-04-22,active,199,marketplace,0
u_029790,2025-08-30,active,199,marketplace,0
u_029799,2026-02-19,active,199,partner,0
u_029803,2026-04-28,active,199,bank_card,0
u_029805,2026-05-23,active,199,partner,1
u_029807,2026-03-12,active,199,partner,1
u_029811,2026-05-09,active,199,experiment_prompt,0
u_029815,2025-11-21,active,199,marketplace,0
u_029819,2026-05-07,active,199,promo,0
u_029825,2026-05-21,active,199,experiment_prompt,0
u_029837,2026-03-27,active,199,promo,0
u_029848,2026-06-15,active,199,experiment_prompt,1
u_029850,2026-06-13,active,199,experiment_prompt,0
u_029851,2026-01-16,active,199,promo,0
u_029856,2026-04-08,active,199,experiment_prompt,0
u_029859,2026-05-17,active,199,promo,1
u_029863,2026-07-12,active,199,marketplace,0
u_029864,2026-07-08,active,199,experiment_prompt,1
u_029868,2025-12-05,active,199,marketplace,0
u_029876,2026-03-24,active,199,marketplace,1
u_029878,2025-09-02,active,199,marketplace,0
u_029889,2026-02-06,active,199,marketplace,0
u_029897,2026-07-08,active,199,marketplace,0
u_029899,2026-04-16,active,199,bank_card,0
u_029905,2026-05-26,active,199,experiment_prompt,1
u_029907,2025-07-31,active,199,bank_card,0
u_029913,2026-06-20,active,199,marketplace,0
u_029915,2026-02-11,active,199,experiment_prompt,0
u_029937,2026-06-15,active,199,bank_card,0
u_029940,2025-09-01,active,199,marketplace,0
u_029943,2025-10-25,active,199,bank_card,0
u_029952,2025-12-03,active,199,bank_card,0
u_029964,2024-11-01,active,199,partner,0
u_029968,2025-11-15,active,199,bank_card,0
u_029987,2026-07-16,active,199,marketplace,1
u_029990,2026-04-15,active,199,partner,0
u_029995,2026-03-17,active,199,experiment_prompt,1
u_029996,2026-05-03,cancelled,199,partner,0
u_030011,2025-09-05,active,199,marketplace,1
u_030012,2025-12-08,active,199,marketplace,0
u_030019,2026-07-24,active,199,bank_card,1
u_030021,2026-04-18,cancelled,199,bank_card,0
u_030022,2026-05-15,active,199,bank_card,0
u_030031,2026-07-09,active,199,partner,1
u_030033,2026-03-29,active,199,bank_card,0
u_030053,2026-06-25,active,199,marketplace,0
u_030056,2026-06-07,active,199,experiment_prompt,0
u_030060,2026-01-10,active,199,marketplace,0
u_030061,2026-01-07,active,199,marketplace,0
u_030065,2026-03-26,active,199,experiment_prompt,0
u_030083,2026-02-20,active,199,marketplace,0
u_030088,2026-03-02,active,199,experiment_prompt,0
u_030089,2026-05-15,active,199,partner,0
u_030099,2026-05-05,active,199,marketplace,0
u_030100,2026-03-10,cancelled,199,promo,0
u_030101,2025-10-04,active,199,marketplace,0
u_030109,2026-02-01,active,199,marketplace,0
u_030111,2026-01-11,active,199,promo,0
u_030114,2026-06-19,active,199,bank_card,0
u_030122,2026-07-01,active,199,promo,0
u_030123,2025-08-07,active,199,marketplace,1
u_030130,2026-04-11,active,199,marketplace,0
u_030142,2026-07-27,active,199,marketplace,1
u_030143,2025-11-20,cancelled,199,marketplace,0
u_030144,2026-02-03,active,199,bank_card,0
u_030151,2026-04-30,active,199,bank_card,0
u_030153,2026-05-24,active,199,bank_card,1
u_030172,2024-02-27,active,199,promo,0
u_030178,2026-06-10,active,199,bank_card,0
u_030182,2026-04-23,active,199,marketplace,0
u_030183,2025-09-11,cancelled,199,marketplace,0
u_030186,2026-02-13,active,199,promo,0
u_030189,2026-07-04,active,199,marketplace,0
u_030193,2026-06-06,active,199,marketplace,0
u_030198,2026-06-25,active,199,marketplace,0
u_030199,2026-06-19,active,199,experiment_prompt,0
u_030207,2026-05-03,active,199,experiment_prompt,0
u_030217,2026-06-06,active,199,bank_card,1
u_030222,2025-08-26,active,199,marketplace,0
u_030226,2026-02-04,active,199,experiment_prompt,0
u_030236,2026-06-19,active,199,marketplace,0
u_030238,2026-03-02,active,199,experiment_prompt,0
u_030261,2026-04-19,active,199,experiment_prompt,0
u_030264,2026-01-14,active,199,marketplace,0
u_030270,2026-06-07,active,199,marketplace,0
u_030273,2026-03-02,active,199,promo,0
u_030274,2026-03-30,cancelled,199,bank_card,0
u_030277,2026-06-18,active,199,experiment_prompt,1
u_030290,2026-07-08,active,199,marketplace,1
u_030291,2024-11-04,active,199,marketplace,0
u_030294,2026-04-02,active,199,bank_card,0
u_030306,2026-05-04,active,199,marketplace,0
u_030315,2025-10-27,cancelled,199,marketplace,1
u_030320,2026-04-21,active,199,marketplace,0
u_030323,2026-01-23,active,199,experiment_prompt,0
u_030344,2026-02-01,active,199,bank_card,0
u_030347,2025-03-30,active,199,bank_card,0
u_030350,2026-07-08,active,199,marketplace,1
u_030354,2026-05-05,active,199,promo,0
u_030358,2025-11-10,active,199,marketplace,0
u_030387,2026-01-03,active,199,promo,0
u_030389,2026-07-05,active,199,marketplace,1
u_030398,2026-07-18,active,199,marketplace,0
u_030408,2026-07-12,active,199,marketplace,0
u_030414,2026-05-21,active,199,bank_card,0
u_030419,2026-05-15,active,199,promo,0
u_030429,2026-03-04,active,199,marketplace,0
u_030432,2026-02-06,active,199,marketplace,0
u_030436,2026-05-19,active,199,bank_card,1
u_030440,2026-06-22,active,199,bank_card,1
u_030449,2026-05-27,active,199,marketplace,0
u_030451,2025-07-09,active,199,experiment_prompt,0
u_030453,2026-05-23,active,199,bank_card,0
u_030455,2026-02-07,active,199,marketplace,0
u_030459,2026-02-08,active,199,experiment_prompt,0
u_030460,2026-06-15,active,199,experiment_prompt,0
u_030470,2026-04-24,cancelled,199,promo,0
u_030472,2026-02-14,active,199,partner,0
u_030493,2026-05-31,active,199,experiment_prompt,0
u_030496,2026-05-01,active,199,bank_card,0
u_030501,2026-05-14,active,199,experiment_prompt,0
u_030502,2026-04-11,active,199,bank_card,0
u_030512,2025-12-25,active,199,marketplace,0
u_030515,2026-05-21,active,199,marketplace,0
u_030518,2026-04-01,active,199,marketplace,0
u_030520,2026-05-01,active,199,promo,0
u_030523,2026-06-13,active,199,marketplace,0
u_030524,2026-06-20,active,199,marketplace,0
u_030525,2026-06-09,active,199,marketplace,0
u_030529,2025-09-26,active,199,partner,0
u_030531,2025-11-30,active,199,promo,0
u_030532,2026-05-20,active,199,experiment_prompt,0
u_030540,2026-05-04,active,199,marketplace,0
u_030545,2026-05-22,active,199,marketplace,0
u_030556,2026-07-02,active,199,promo,1
u_030560,2026-05-21,active,199,bank_card,0
u_030569,2026-06-03,cancelled,199,partner,0
u_030570,2026-02-24,active,199,bank_card,0
u_030571,2026-06-24,active,199,experiment_prompt,0
u_030577,2026-06-18,active,199,partner,0
u_030589,2026-06-06,active,199,marketplace,1
u_030603,2026-03-04,active,199,partner,0
u_030606,2026-06-12,active,199,marketplace,0
u_030610,2026-04-11,active,199,bank_card,0
u_030613,2026-07-01,active,199,partner,0
u_030618,2026-04-22,active,199,marketplace,0
u_030621,2026-05-23,cancelled,199,marketplace,0
u_030624,2026-06-28,active,199,marketplace,0
u_030625,2026-06-28,active,199,marketplace,0
u_030626,2026-02-13,active,199,bank_card,0
u_030637,2025-08-18,active,199,marketplace,1
u_030641,2025-09-15,active,199,promo,1
u_030643,2026-05-20,cancelled,199,partner,0
u_030649,2026-05-02,active,199,experiment_prompt,0
u_030677,2026-06-08,active,199,marketplace,1
u_030682,2026-07-15,active,199,marketplace,0
u_030685,2026-03-13,active,199,marketplace,1
u_030689,2026-04-25,active,199,bank_card,0
u_030702,2026-03-14,active,199,experiment_prompt,0
u_030705,2026-01-01,active,199,marketplace,1
u_030707,2026-06-14,active,199,bank_card,0
u_030709,2026-01-24,active,199,promo,0
u_030720,2026-05-18,active,199,partner,0
u_030732,2026-07-09,active,199,marketplace,0
u_030740,2025-06-26,active,199,marketplace,0
u_030745,2026-06-30,active,199,marketplace,0
u_030747,2026-07-15,active,199,experiment_prompt,1
u_030748,2025-11-30,active,199,marketplace,0
u_030752,2026-04-14,active,199,bank_card,0
u_030753,2025-09-11,active,199,bank_card,0
u_030770,2026-04-16,active,199,bank_card,0
u_030772,2026-01-26,active,199,marketplace,1
u_030775,2026-05-06,active,199,marketplace,0
u_030780,2026-02-27,cancelled,199,promo,1
u_030790,2025-10-10,active,199,marketplace,1
u_030792,2026-07-13,active,199,experiment_prompt,1
u_030793,2025-12-13,active,199,promo,0
u_030795,2025-12-30,active,199,marketplace,0
u_030799,2026-06-20,active,199,marketplace,0
u_030802,2026-07-24,active,199,experiment_prompt,0
u_030806,2026-01-03,active,199,marketplace,0
u_030813,2026-01-01,active,199,marketplace,0
u_030814,2026-02-05,active,199,bank_card,0
u_030817,2025-04-01,active,199,promo,0
u_030818,2026-05-10,active,199,bank_card,0
u_030823,2025-09-11,active,199,marketplace,0
u_030825,2026-07-05,active,199,promo,1
u_030835,2026-01-23,active,199,bank_card,0
u_030836,2026-07-25,active,199,promo,1
u_030856,2026-03-23,active,199,bank_card,0
u_030862,2026-03-24,active,199,experiment_prompt,1
u_030871,2026-03-17,active,199,bank_card,0
u_030874,2026-05-22,active,199,marketplace,1
u_030877,2026-01-31,active,199,marketplace,0
u_030888,2026-06-22,active,199,experiment_prompt,1
u_030893,2026-05-20,active,199,promo,0
u_030894,2026-05-28,cancelled,199,partner,0
u_030906,2026-06-19,active,199,experiment_prompt,0
u_030907,2026-05-14,active,199,marketplace,0
u_030912,2026-04-30,active,199,bank_card,0
u_030917,2026-03-18,active,199,marketplace,0
u_030918,2025-10-31,active,199,marketplace,0
u_030919,2026-05-05,active,199,experiment_prompt,1
u_030941,2026-07-20,active,199,partner,0
u_030943,2025-10-26,active,199,bank_card,1
u_030945,2025-01-24,active,199,marketplace,1
u_030952,2026-04-03,active,199,partner,0
u_030953,2026-03-28,active,199,experiment_prompt,0
u_030965,2026-06-16,active,199,marketplace,0
u_030968,2026-03-26,active,199,experiment_prompt,0
u_030974,2026-06-12,active,199,marketplace,1
u_030979,2026-05-13,active,199,marketplace,0
u_030981,2026-05-08,active,199,marketplace,0
u_030982,2026-04-27,active,199,experiment_prompt,0
u_030983,2026-06-17,active,199,marketplace,0
u_030987,2026-01-16,active,199,experiment_prompt,0
u_030992,2026-02-10,active,199,marketplace,0
u_030993,2026-04-22,active,199,marketplace,0
u_031000,2026-06-17,active,199,experiment_prompt,0
u_031004,2026-01-23,active,199,marketplace,1
u_031007,2026-03-07,active,199,bank_card,0
u_031013,2026-06-17,active,199,marketplace,0
u_031019,2025-10-15,active,199,marketplace,0
u_031021,2026-06-30,active,199,promo,0
u_031022,2024-12-04,active,199,experiment_prompt,0
u_031024,2026-07-01,active,199,marketplace,0
u_031025,2025-12-01,cancelled,199,experiment_prompt,0
u_031028,2026-06-09,active,199,marketplace,0
u_031030,2026-04-30,active,199,marketplace,0
u_031031,2026-07-27,active,199,bank_card,0
u_031033,2026-07-21,active,199,experiment_prompt,1
u_031034,2026-01-28,active,199,bank_card,1
u_031038,2026-02-28,active,199,marketplace,1
u_031064,2026-06-05,active,199,marketplace,1
u_031070,2025-11-05,active,199,bank_card,0
u_031071,2026-07-09,active,199,marketplace,0
u_031073,2026-04-22,active,199,bank_card,0
u_031074,2026-03-13,active,199,experiment_prompt,0
u_031087,2026-06-09,active,199,bank_card,0
u_031094,2026-06-23,active,199,bank_card,0
u_031096,2026-07-26,active,199,promo,1
u_031097,2026-06-26,active,199,marketplace,0
u_031098,2026-05-03,active,199,marketplace,0
u_031102,2026-05-11,active,199,marketplace,0
u_031111,2025-09-19,active,199,marketplace,0
u_031112,2026-04-30,active,199,experiment_prompt,0
u_031125,2025-12-21,active,199,experiment_prompt,1
u_031137,2026-02-15,active,199,promo,0
u_031146,2026-05-27,active,199,bank_card,1
u_031152,2026-05-29,active,199,marketplace,1
u_031153,2025-10-25,active,199,promo,0
u_031154,2026-06-10,active,199,marketplace,0
u_031165,2025-08-10,active,199,marketplace,0
u_031169,2026-06-19,active,199,marketplace,1
u_031185,2026-01-30,active,199,marketplace,0
u_031189,2026-05-16,active,199,partner,1
u_031193,2026-02-24,active,199,promo,0
u_031216,2026-07-01,active,199,marketplace,0
