order_id,user_id,session_id,click_id,order_date,product_id,category,gmv_rub,discount_rub,delivery_fee_rub,payment_type,is_returned,return_date,gross_margin_rub
ord_000003396,u_023037,ss_00075992,clk_0000041679,2026-07-10,p_03627,Auto,1346,238,313,sberpay,0,,215.36
ord_000003397,u_023041,ss_00076008,clk_0000041690,2026-07-22,p_01580,Kids,944,29,152,cash_on_delivery,0,,160.86
ord_000003398,u_023043,ss_00076014,clk_0000041693,2026-07-01,p_03023,Fashion,1936,40,218,bank_card,0,,379.84
ord_000003399,u_023046,ss_00076027,clk_0000041699,2026-07-10,p_03135,Beauty,396,12,0,bank_card,1,2026-08-15,-11.88
ord_000003400,u_023050,ss_00076039,clk_0000041709,2026-07-02,p_04015,Beauty,873,46,0,installment,0,,244.27
ord_000003401,u_023051,ss_00076042,clk_0000041712,2026-07-18,p_02573,Beauty,400,21,275,bank_card,0,,107.64
ord_000003402,u_023052,ss_00076045,clk_0000041713,2026-07-05,p_00433,Fashion,2392,0,353,installment,0,,645.36
ord_000003403,u_023055,ss_00076055,clk_0000041716,2026-07-21,p_01024,Kids,927,29,101,cash_on_delivery,0,,222.57
ord_000003404,u_023061,ss_00076076,clk_0000041727,2026-07-11,p_03028,Home,938,29,0,sberpay,0,,159.37
ord_000003405,u_023061,ss_00076077,clk_0000041728,2026-07-08,p_03453,Electronics,6401,711,0,installment,0,,352.7
ord_000003406,u_023063,ss_00076089,clk_0000041731,2026-07-01,p_01879,Kids,589,18,294,ozon_card,1,2026-07-18,-17.67
ord_000003407,u_023067,ss_00076106,clk_0000041746,2026-07-03,p_02239,Beauty,618,69,194,bank_card,0,,176.13
ord_000003408,u_023072,ss_00076122,clk_0000041755,2026-07-20,p_02864,Electronics,1998,0,155,bank_card,0,,314.49
ord_000003409,u_023090,ss_00076183,clk_0000041777,2026-07-02,p_03534,Kids,1502,167,83,bank_card,0,,241.97
ord_000003410,u_023092,ss_00076190,clk_0000041784,2026-07-17,p_04271,Home,1396,73,186,ozon_card,0,,255.61
ord_000003411,u_023096,ss_00076202,clk_0000041793,2026-07-29,p_01957,Fashion,2053,155,0,sberpay,0,,430.92
ord_000003412,u_023103,ss_00076236,clk_0000041821,2026-07-16,p_03047,Pet,320,36,250,bank_card,0,,61.82
ord_000003413,u_023105,ss_00076246,clk_0000041827,2026-07-29,p_00617,FMCG,464,0,178,bank_card,0,,48.21
ord_000003414,u_023106,ss_00076249,clk_0000041830,2026-07-25,p_01731,Beauty,2111,111,156,sberpay,0,,646.6
ord_000003415,u_023112,ss_00076262,clk_0000041838,2026-07-07,p_03819,Home,637,20,102,ozon_card,0,,138.8
ord_000003416,u_023113,ss_00076268,clk_0000041843,2026-07-14,p_02579,Home,3935,122,0,sberpay,0,,1028.61
ord_000003417,u_023118,ss_00076289,clk_0000041858,2026-07-19,p_02079,Pet,707,79,217,bank_card,0,,100.82
ord_000003418,u_023127,ss_00076321,clk_0000041870,2026-07-24,p_02702,Electronics,3308,102,0,bank_card,0,,509.1
ord_000003419,u_023131,ss_00076328,clk_0000041874,2026-07-27,p_03454,Auto,2295,71,260,installment,0,,425.72
ord_000003420,u_023138,ss_00076360,clk_0000041889,2026-07-01,p_00803,Beauty,427,22,0,cash_on_delivery,0,,101.24
ord_000003421,u_023140,ss_00076368,clk_0000041892,2026-07-30,p_04088,Pet,408,0,96,ozon_card,0,,50.55
ord_000003422,u_023141,ss_00076372,clk_0000041897,2026-07-19,p_00788,Electronics,1289,0,0,bank_card,0,,125.68
ord_000003423,u_023187,ss_00076506,clk_0000041953,2026-07-10,p_03963,Electronics,6113,322,0,ozon_card,0,,651.03
ord_000003424,u_023188,ss_00076509,clk_0000041957,2026-07-23,p_01049,Home,3047,338,0,bank_card,0,,549.07
ord_000003425,u_023192,ss_00076524,clk_0000041968,2026-07-22,p_03150,Books,480,0,255,bank_card,0,,75.41
ord_000003426,u_023196,ss_00076533,clk_0000041973,2026-07-20,p_03471,FMCG,284,0,134,cash_on_delivery,0,,51.89
ord_000003427,u_023225,ss_00076643,clk_0000042022,2026-07-25,p_03466,FMCG,442,0,113,installment,0,,83.71
ord_000003428,u_023226,ss_00076647,clk_0000042025,2026-07-22,p_02558,Electronics,1394,0,263,bank_card,1,2026-08-28,-41.82
ord_000003429,u_023234,ss_00076677,clk_0000042041,2026-07-01,p_04345,FMCG,272,0,72,bank_card,0,,35.25
ord_000003430,u_023235,ss_00076681,clk_0000042042,2026-07-11,p_04137,Kids,951,29,290,ozon_card,0,,194.86
ord_000003431,u_023249,ss_00076731,clk_0000042058,2026-07-03,p_01641,Electronics,14010,0,226,sberpay,0,,1686.8
ord_000003432,u_023250,ss_00076732,clk_0000042060,2026-07-28,p_04459,Auto,625,0,215,cash_on_delivery,0,,136.81
ord_000003433,u_023254,ss_00076750,clk_0000042071,2026-07-25,p_02160,Electronics,6016,0,0,installment,0,,240.64
ord_000003434,u_023254,ss_00076755,clk_0000042074,2026-07-01,p_00121,FMCG,579,0,141,ozon_card,0,,54.95
ord_000003435,u_023269,ss_00076811,clk_0000042104,2026-07-22,p_01963,FMCG,477,25,19,bank_card,0,,89.01
ord_000003436,u_023272,ss_00076819,clk_0000042110,2026-07-22,p_00900,Fashion,2286,120,226,bank_card,0,,549.1
ord_000003437,u_023273,ss_00076822,clk_0000042111,2026-07-28,p_01811,Electronics,1533,81,434,bank_card,0,,178.9
ord_000003438,u_023281,ss_00076849,clk_0000042128,2026-07-28,p_00311,Kids,1749,54,319,ozon_card,0,,344.73
ord_000003439,u_023284,ss_00076857,clk_0000042135,2026-07-03,p_03313,Electronics,7055,371,0,bank_card,0,,804.27
ord_000003440,u_023286,ss_00076863,clk_0000042138,2026-07-05,p_04026,Fashion,2309,174,62,bank_card,0,,563.17
ord_000003441,u_023295,ss_00076895,clk_0000042163,2026-07-02,p_04257,Fashion,642,34,173,ozon_card,0,,148.05
ord_000003442,u_023300,ss_00076912,clk_0000042173,2026-07-05,p_02362,Pet,1337,41,,bank_card,0,,215.79
ord_000003443,u_023326,ss_00077005,clk_0000042244,2026-07-29,p_01824,Electronics,1879,99,200,ozon_card,0,,295.38
ord_000003444,u_023328,ss_00077014,clk_0000042250,2026-07-24,p_04430,Auto,7637,0,0,ozon_card,0,,1201.3
ord_000003445,u_023328,ss_00077017,clk_0000042253,2026-07-04,p_04459,Auto,625,0,0,ozon_card,0,,136.81
ord_000003446,u_023335,ss_00077041,clk_0000042264,2026-07-30,p_00486,Auto,2596,137,0,bank_card,0,,344.75
ord_000003447,u_023335,ss_00077046,clk_0000042270,2026-07-19,p_03891,Sports,981,52,0,ozon_card,0,,241.23
ord_000003448,u_023337,ss_00077054,clk_0000042275,2026-07-14,p_00625,Books,181,10,0,bank_card,0,,40.58
ord_000003449,u_023373,ss_00077171,clk_0000042348,2026-07-12,p_02602,Fashion,3636,191,314,bank_card,0,,1007.9
ord_000003450,u_023387,ss_00077222,clk_0000042379,2026-07-01,p_04203,Electronics,5198,0,0,sberpay,0,,1044.8
ord_000003451,u_023395,ss_00077246,clk_0000042392,2026-07-30,p_01584,Home,2647,139,,installment,0,,538.66
ord_000003452,u_023406,ss_00077279,clk_0000042418,2026-07-22,p_02317,Auto,912,0,233,ozon_card,0,,62.65
ord_000003453,u_023412,ss_00077300,clk_0000042430,2026-07-06,p_02752,Electronics,6071,675,0,sberpay,0,,769.8
ord_000003454,u_023418,ss_00077317,clk_0000042441,2026-07-20,p_00650,Beauty,771,41,37,sberpay,0,,270.08
ord_000003455,u_023421,ss_00077325,clk_0000042446,2026-07-01,p_01989,Electronics,3064,0,0,installment,0,,164.84
ord_000003456,u_023423,ss_00077331,clk_0000042451,2026-07-06,p_01752,Fashion,2337,72,261,bank_card,0,,600.84
ord_000003457,u_023427,ss_00077347,clk_0000042460,2026-07-06,p_03306,Home,1788,55,204,bank_card,0,,384.6
ord_000003458,u_023428,ss_00077351,clk_0000042466,2026-07-04,p_04069,Beauty,378,0,246,bank_card,0,,137.89
ord_000003459,u_023441,ss_00077401,clk_0000042513,2026-07-13,p_02817,Sports,2684,0,218,bank_card,0,,616.25
ord_000003460,u_023449,ss_00077423,clk_0000042529,2026-07-10,p_04313,Electronics,3508,0,84,sberpay,0,,302.74
ord_000003461,u_023449,ss_00077425,clk_0000042530,2026-07-25,p_04153,FMCG,414,0,219,bank_card,0,,60.36
ord_000003462,u_023450,ss_00077427,clk_0000042532,2026-07-14,p_01427,Auto,1732,192,230,bank_card,0,,431.44
ord_000003463,u_023452,ss_00077438,clk_0000042538,2026-07-30,p_00344,Beauty,469,10,296,installment,0,,142.06
ord_000003464,u_023469,ss_00077491,clk_0000042558,2026-07-28,p_02670,Electronics,3806,423,165,ozon_card,0,,439.59
ord_000003465,u_023474,ss_00077509,clk_0000042564,2026-07-21,p_01561,Beauty,430,0,325,ozon_card,0,,131.71
ord_000003466,u_023481,ss_00077529,clk_0000042573,2026-07-22,p_01017,Pet,609,32,276,ozon_card,0,,117.78
ord_000003467,u_023489,ss_00077552,clk_0000042578,2026-07-22,p_01032,Electronics,1532,0,81,ozon_card,0,,278.52
ord_000003468,u_023495,ss_00077580,clk_0000042588,2026-07-13,p_00206,Books,193,0,80,bank_card,0,,26.73
ord_000003469,u_023495,ss_00077580,clk_0000042589,2026-07-13,p_02782,Beauty,638,34,209,bank_card,0,,177.43
ord_000003470,u_023501,ss_00077604,clk_0000042601,2026-07-29,p_00620,Fashion,2359,0,0,cash_on_delivery,0,,504.59
ord_000003471,u_023510,ss_00077625,clk_0000042616,2026-07-09,p_02136,Electronics,6825,0,402,ozon_card,0,,885.2
ord_000003472,u_023514,ss_00077632,clk_0000042621,2026-07-09,p_02163,Pet,794,0,177,installment,0,,135.46
ord_000003473,u_023519,ss_00077664,clk_0000042647,2026-07-29,p_03155,Fashion,3329,68,,sberpay,0,,760.01
ord_000003474,u_023520,ss_00077669,clk_0000042648,2026-07-25,p_02877,FMCG,355,40,149,sberpay,0,,20.45
ord_000003475,u_023522,ss_00077672,clk_0000042651,2026-07-10,p_01734,Home,3821,425,0,bank_card,0,,728.66
ord_000003476,u_023522,ss_00077677,clk_0000042656,2026-07-24,p_01051,Home,1548,82,234,bank_card,0,,232.51
ord_000003477,u_023524,ss_00077679,clk_0000042659,2026-07-11,p_01324,Kids,758,0,101,ozon_card,0,,199.81
ord_000003478,u_023527,ss_00077694,clk_0000042668,2026-07-16,p_00915,FMCG,273,14,0,bank_card,0,,52.91
ord_000003479,u_023529,ss_00077701,clk_0000042670,2026-07-20,p_03853,Fashion,452,9,301,installment,0,,97.81
ord_000003480,u_023539,ss_00077738,clk_0000042686,2026-07-09,p_00711,Home,1929,60,124,installment,0,,291.86
ord_000003481,u_023557,ss_00077795,clk_0000042731,2026-07-07,p_03163,Auto,4844,538,292,bank_card,0,,954.75
ord_000003482,u_023558,ss_00077796,clk_0000042732,2026-07-14,p_01026,Electronics,9428,292,118,installment,0,,1376.49
ord_000003483,u_023558,ss_00077802,clk_0000042736,2026-07-12,p_01547,Electronics,6244,193,0,bank_card,0,,1233.81
ord_000003484,u_023559,ss_00077804,clk_0000042739,2026-07-15,p_02270,Beauty,361,0,0,bank_card,0,,109.13
ord_000003485,u_023561,ss_00077811,clk_0000042745,2026-07-19,p_02890,Electronics,3359,0,237,bank_card,0,,342.95
ord_000003486,u_023584,ss_00077870,clk_0000042768,2026-07-28,p_02749,Fashion,1438,29,330,bank_card,0,,302.99
ord_000003487,u_023589,ss_00077891,clk_0000042781,2026-07-29,p_03172,Electronics,1744,54,227,bank_card,0,,202.65
ord_000003488,u_023597,ss_00077912,clk_0000042794,2026-07-02,p_00730,Books,211,24,151,ozon_card,0,,24.75
ord_000003489,u_023616,ss_00077983,clk_0000042825,2026-07-15,p_03271,FMCG,423,22,0,bank_card,0,,80.41
ord_000003490,u_023626,ss_00078019,clk_0000042839,2026-07-29,p_01189,Electronics,8726,0,0,bank_card,0,,605.58
ord_000003491,u_023626,ss_00078024,clk_0000042846,2026-07-28,p_03535,Kids,864,46,,cash_on_delivery,0,,210.82
ord_000003492,u_023630,ss_00078041,clk_0000042857,2026-07-10,p_03527,Kids,1856,57,218,bank_card,0,,348.19
ord_000003493,u_023636,ss_00078068,clk_0000042870,2026-07-07,p_00638,Beauty,1017,54,,ozon_card,0,,292.18
ord_000003494,u_023656,ss_00078127,clk_0000042906,2026-07-25,p_03376,Sports,1160,61,129,cash_on_delivery,0,,232.58
ord_000003495,u_023660,ss_00078142,clk_0000042912,2026-07-12,p_00392,Electronics,6962,215,136,cash_on_delivery,0,,460.88
ord_000003496,u_023661,ss_00078145,clk_0000042916,2026-07-22,p_01657,Sports,788,0,0,ozon_card,0,,251.45
ord_000003497,u_023682,ss_00078207,clk_0000042950,2026-07-14,p_01697,Kids,317,0,89,installment,0,,55.06
ord_000003498,u_023682,ss_00078209,clk_0000042953,2026-07-06,p_03921,Kids,1626,287,149,ozon_card,1,2026-07-11,-48.78
ord_000003499,u_023684,ss_00078215,clk_0000042955,2026-07-25,p_04242,Electronics,6036,0,305,ozon_card,0,,272.83
ord_000003500,u_023690,ss_00078248,clk_0000042978,2026-07-01,p_00522,Auto,3039,160,0,ozon_card,0,,646.7
ord_000003501,u_023696,ss_00078265,clk_0000042988,2026-07-19,p_02691,Fashion,1182,62,0,sberpay,0,,259.8
ord_000003502,u_023697,ss_00078269,clk_0000042990,2026-07-14,p_03520,Electronics,6186,0,212,bank_card,0,,796.14
ord_000003503,u_023700,ss_00078287,clk_0000043003,2026-07-28,p_01991,Beauty,541,11,300,sberpay,0,,157.0
ord_000003504,u_023709,ss_00078340,clk_0000043051,2026-07-21,p_02873,Beauty,613,32,172,installment,0,,225.34
ord_000003505,u_023720,ss_00078363,clk_0000043057,2026-07-24,p_01054,Sports,959,50,0,ozon_card,0,,268.33
ord_000003506,u_023723,ss_00078370,clk_0000043059,2026-07-23,p_00391,Beauty,5353,403,148,sberpay,0,,1597.87
ord_000003507,u_023733,ss_00078396,clk_0000043072,2026-07-10,p_03897,Electronics,3318,103,302,ozon_card,0,,454.9
ord_000003508,u_023740,ss_00078421,clk_0000043092,2026-07-27,p_00899,Fashion,1411,44,225,bank_card,1,2026-08-03,-42.33
ord_000003509,u_023766,ss_00078494,clk_0000043123,2026-07-02,p_00158,FMCG,330,0,287,sberpay,0,,49.37
ord_000003510,u_023768,ss_00078503,clk_0000043129,2026-07-13,p_03071,Fashion,673,51,0,ozon_card,0,,216.5
ord_000003511,u_023776,ss_00078533,clk_0000043144,2026-07-09,p_01207,Pet,1388,154,66,sberpay,0,,263.86
ord_000003512,u_023779,ss_00078541,clk_0000043146,2026-07-05,p_01907,Beauty,398,30,228,cash_on_delivery,0,,119.28
ord_000003513,u_023782,ss_00078556,clk_0000043152,2026-07-02,p_02353,Fashion,2136,66,0,bank_card,0,,385.12
ord_000003514,u_023784,ss_00078565,clk_0000043157,2026-07-09,p_04127,Home,573,64,191,installment,0,,108.87
ord_000003515,u_023786,ss_00078570,clk_0000043163,2026-07-19,p_04487,Electronics,2730,0,0,installment,0,,657.93
ord_000003516,u_023790,ss_00078582,clk_0000043169,2026-07-02,p_04436,Fashion,1116,84,154,cash_on_delivery,0,,276.1
ord_000003517,u_023790,ss_00078586,clk_0000043171,2026-07-17,p_01446,Sports,1746,0,0,sberpay,0,,424.28
ord_000003518,u_023799,ss_00078609,clk_0000043182,2026-07-03,p_01726,Fashion,2104,111,116,bank_card,1,2026-07-06,-63.12
ord_000003519,u_023802,ss_00078622,clk_0000043193,2026-07-23,p_04024,Electronics,2326,258,71,sberpay,0,,225.85
ord_000003520,u_023806,ss_00078633,clk_0000043196,2026-07-28,p_04446,Auto,979,173,0,bank_card,0,,219.3
ord_000003521,u_023807,ss_00078634,clk_0000043197,2026-07-11,p_02465,Auto,1239,38,49,bank_card,0,,186.59
ord_000003522,u_023810,ss_00078646,clk_0000043205,2026-07-13,p_03820,Kids,1212,37,231,bank_card,0,,264.09
ord_000003523,u_023850,ss_00078759,clk_0000043260,2026-07-23,p_04484,Fashion,5557,292,,ozon_card,0,,987.48
ord_000003524,u_023851,ss_00078762,clk_0000043263,2026-07-07,p_00323,Books,294,0,280,bank_card,0,,50.33
ord_000003525,u_023859,ss_00078790,clk_0000043278,2026-07-14,p_03713,Home,2024,0,163,bank_card,0,,424.43
ord_000003526,u_023865,ss_00078805,clk_0000043288,2026-07-09,p_01033,Electronics,5325,0,0,bank_card,0,,649.65
ord_000003527,u_023865,ss_00078807,clk_0000043289,2026-07-14,p_00587,Electronics,5313,590,,ozon_card,0,,660.41
ord_000003528,u_023887,ss_00078863,clk_0000043317,2026-07-06,p_03453,Electronics,6756,356,0,ozon_card,0,,372.26
ord_000003529,u_023906,ss_00078920,clk_0000043344,2026-07-18,p_03527,Kids,1817,96,45,bank_card,0,,340.87
ord_000003530,u_023912,ss_00078936,clk_0000043351,2026-07-15,p_03740,Fashion,2540,52,215,cash_on_delivery,0,,466.6
ord_000003531,u_023933,ss_00079009,clk_0000043382,2026-07-11,p_02062,Kids,747,39,152,bank_card,0,,187.95
ord_000003532,u_023933,ss_00079010,clk_0000043383,2026-07-04,p_03117,Auto,3065,161,308,cash_on_delivery,0,,605.95
ord_000003533,u_023935,ss_00079014,clk_0000043385,2026-07-22,p_00182,Auto,5637,174,0,bank_card,0,,1453.78
ord_000003534,u_023937,ss_00079018,clk_0000043389,2026-07-23,p_04325,Home,1725,0,206,bank_card,0,,473.34
ord_000003535,u_023938,ss_00079027,clk_0000043394,2026-07-02,p_01037,Home,835,0,69,ozon_card,0,,200.73
ord_000003536,u_023948,ss_00079058,clk_0000043413,2026-07-03,p_02354,Pet,767,0,0,bank_card,0,,171.04
ord_000003537,u_023966,ss_00079098,clk_0000043427,2026-07-14,p_03289,Electronics,5754,0,0,sberpay,0,,509.8
ord_000003538,u_023969,ss_00079112,clk_0000043433,2026-07-27,p_01305,Beauty,887,98,206,installment,0,,374.14
ord_000003539,u_023970,ss_00079114,clk_0000043434,2026-07-24,p_03517,Home,1953,0,258,bank_card,0,,511.69
ord_000003540,u_023971,ss_00079117,clk_0000043436,2026-07-01,p_02721,Home,3378,0,0,ozon_card,0,,698.57
ord_000003541,u_023976,ss_00079127,clk_0000043444,2026-07-10,p_02068,Pet,327,36,229,bank_card,0,,62.82
ord_000003542,u_023981,ss_00079149,clk_0000043457,2026-07-03,p_02671,Home,889,0,0,ozon_card,0,,204.2
ord_000003543,u_023984,ss_00079162,clk_0000043467,2026-07-13,p_00795,Fashion,837,114,248,bank_card,0,,205.99
ord_000003544,u_023994,ss_00079198,clk_0000043482,2026-07-02,p_01570,Pet,2407,127,206,bank_card,0,,453.48
ord_000003545,u_023995,ss_00079205,clk_0000043486,2026-07-22,p_02369,Beauty,402,0,164,ozon_card,0,,69.3
ord_000003546,u_024017,ss_00079266,clk_0000043510,2026-07-27,p_00969,Beauty,523,11,291,ozon_card,0,,152.45
ord_000003547,u_024025,ss_00079310,clk_0000043536,2026-07-05,p_03893,Home,4334,0,,installment,0,,680.87
ord_000003548,u_024027,ss_00079316,clk_0000043542,2026-07-03,p_03695,Sports,474,84,303,ozon_card,0,,108.97
ord_000003549,u_024054,ss_00079403,clk_0000043583,2026-07-18,p_03630,Kids,759,0,223,bank_card,0,,172.14
ord_000003550,u_024062,ss_00079445,clk_0000043612,2026-07-26,p_01392,Fashion,3377,375,177,bank_card,0,,808.45
ord_000003551,u_024065,ss_00079459,clk_0000043618,2026-07-24,p_00961,Kids,822,0,250,bank_card,0,,163.58
ord_000003552,u_024067,ss_00079469,clk_0000043626,2026-07-23,p_04311,Fashion,1758,36,0,bank_card,0,,465.34
ord_000003553,u_024068,ss_00079475,clk_0000043629,2026-07-14,p_02258,Beauty,565,12,210,bank_card,0,,144.75
ord_000003554,u_024074,ss_00079517,clk_0000043664,2026-07-22,p_02763,Sports,1827,96,195,installment,0,,322.83
ord_000003555,u_024076,ss_00079523,clk_0000043668,2026-07-04,p_03107,Electronics,2135,0,315,sberpay,0,,283.31
ord_000003556,u_024077,ss_00079526,clk_0000043671,2026-07-29,p_02135,Electronics,2475,0,0,ozon_card,0,,401.2
ord_000003557,u_024085,ss_00079551,clk_0000043684,2026-07-30,p_04093,Home,1704,53,145,sberpay,0,,288.66
ord_000003558,u_024091,ss_00079568,clk_0000043690,2026-07-24,p_04136,Fashion,999,0,230,bank_card,0,,276.82
ord_000003559,u_024092,ss_00079573,clk_0000043692,2026-07-10,p_00918,Electronics,5197,577,0,ozon_card,1,2026-07-20,-155.91
ord_000003560,u_024097,ss_00079584,clk_0000043700,2026-07-17,p_02134,Pet,713,0,333,bank_card,0,,152.23
ord_000003561,u_024104,ss_00079613,clk_0000043721,2026-07-28,p_04177,Home,498,15,223,ozon_card,0,,110.16
ord_000003562,u_024119,ss_00079667,clk_0000043762,2026-07-29,p_02790,Beauty,340,18,139,ozon_card,0,,106.11
ord_000003563,u_024119,ss_00079667,clk_0000043763,2026-07-29,p_01976,Sports,955,50,93,ozon_card,0,,224.23
ord_000003564,u_024119,ss_00079670,clk_0000043768,2026-07-11,p_01419,Fashion,409,31,142,bank_card,0,,103.6
ord_000003565,u_024127,ss_00079693,clk_0000043780,2026-07-24,p_01638,Beauty,641,71,287,bank_card,0,,155.96
ord_000003566,u_024153,ss_00079775,clk_0000043826,2026-07-29,p_02688,Electronics,4806,0,,bank_card,0,,685.34
ord_000003567,u_024156,ss_00079785,clk_0000043832,2026-07-01,p_03728,FMCG,153,0,373,bank_card,0,,13.82
ord_000003568,u_024160,ss_00079802,clk_0000043839,2026-07-04,p_01222,Pet,281,50,0,bank_card,0,,29.7
ord_000003569,u_024161,ss_00079804,clk_0000043842,2026-07-14,p_00429,Fashion,1063,22,197,ozon_card,0,,219.19
ord_000003570,u_024162,ss_00079809,clk_0000043845,2026-07-05,p_00156,Fashion,2246,306,78,bank_card,0,,419.55
ord_000003571,u_024169,ss_00079822,clk_0000043855,2026-07-18,p_00459,Home,3182,167,0,ozon_card,0,,473.16
ord_000003572,u_024182,ss_00079875,clk_0000043884,2026-07-21,p_04292,Fashion,2367,125,75,ozon_card,0,,453.52
ord_000003573,u_024184,ss_00079881,clk_0000043888,2026-07-04,p_02305,Home,1508,79,300,installment,0,,248.52
ord_000003574,u_024192,ss_00079911,clk_0000043902,2026-07-13,p_01290,Home,5834,0,0,installment,0,,866.93
ord_000003575,u_024200,ss_00079942,clk_0000043919,2026-07-10,p_02259,Books,217,24,313,sberpay,0,,39.3
ord_000003576,u_024205,ss_00079961,clk_0000043931,2026-07-05,p_00879,Books,199,0,196,ozon_card,0,,38.98
ord_000003577,u_024206,ss_00079964,clk_0000043933,2026-07-13,p_03933,Kids,929,0,348,installment,0,,139.07
ord_000003578,u_024212,ss_00079980,clk_0000043938,2026-07-09,p_02003,Kids,1673,0,0,ozon_card,0,,419.42
ord_000003579,u_024212,ss_00079983,clk_0000043941,2026-07-20,p_00620,Fashion,2288,71,0,ozon_card,0,,489.4
ord_000003580,u_024233,ss_00080047,clk_0000043976,2026-07-24,p_00963,Fashion,3732,0,0,bank_card,0,,872.91
ord_000003581,u_024237,ss_00080053,clk_0000043982,2026-07-14,p_03954,Pet,486,0,155,bank_card,0,,85.78
ord_000003582,u_024258,ss_00080117,clk_0000044006,2026-07-13,p_02121,Beauty,1112,0,246,bank_card,0,,259.76
ord_000003583,u_024259,ss_00080124,clk_0000044010,2026-07-02,p_02972,FMCG,564,17,88,installment,0,,78.62
ord_000003584,u_024272,ss_00080160,clk_0000044029,2026-07-21,p_02968,Beauty,904,0,0,installment,0,,260.62
ord_000003585,u_024283,ss_00080188,clk_0000044043,2026-07-28,p_04275,Pet,895,47,60,cash_on_delivery,0,,162.26
ord_000003586,u_024283,ss_00080189,clk_0000044044,2026-07-16,p_02804,Beauty,1489,0,107,sberpay,0,,466.8
ord_000003587,u_024285,ss_00080195,clk_0000044048,2026-07-16,p_01343,Fashion,848,17,0,sberpay,0,,265.42
ord_000003588,u_024287,ss_00080204,clk_0000044051,2026-07-06,p_03723,Auto,3606,0,0,sberpay,0,,675.04
ord_000003589,u_024288,ss_00080208,clk_0000044053,2026-07-01,p_02181,Pet,469,14,0,bank_card,0,,91.92
ord_000003590,u_024303,ss_00080261,clk_0000044088,2026-07-06,p_01834,Auto,5823,0,0,ozon_card,0,,663.82
ord_000003591,u_024304,ss_00080270,clk_0000044093,2026-07-15,p_04490,Home,1079,57,0,ozon_card,0,,195.08
ord_000003592,u_024325,ss_00080329,clk_0000044126,2026-07-14,p_01580,Kids,973,0,0,installment,0,,165.8
ord_000003593,u_024338,ss_00080389,clk_0000044166,2026-07-29,p_02671,Home,845,44,0,installment,0,,194.1
ord_000003594,u_024339,ss_00080395,clk_0000044171,2026-07-09,p_02350,Sports,1052,33,185,ozon_card,0,,249.85
ord_000003595,u_024345,ss_00080413,clk_0000044179,2026-07-19,p_03867,Books,533,16,182,cash_on_delivery,0,,102.44
ord_000003596,u_024345,ss_00080413,clk_0000044180,2026-07-19,p_00892,Fashion,606,32,285,bank_card,0,,159.14
ord_000003597,u_024351,ss_00080438,clk_0000044197,2026-07-13,p_02355,Home,2137,0,208,ozon_card,1,2026-07-30,-64.11
ord_000003598,u_024361,ss_00080463,clk_0000044208,2026-07-21,p_02014,Electronics,3055,0,0,ozon_card,0,,225.15
ord_000003599,u_024361,ss_00080463,clk_0000044209,2026-07-21,p_01808,Electronics,5130,0,0,bank_card,0,,347.81
ord_000003600,u_024364,ss_00080476,clk_0000044218,2026-07-13,p_03453,Electronics,6756,356,0,bank_card,0,,372.26
ord_000003601,u_024390,ss_00080554,clk_0000044263,2026-07-03,p_02318,FMCG,263,0,0,installment,0,,33.4
ord_000003602,u_024403,ss_00080592,clk_0000044283,2026-07-28,p_02735,Books,364,19,184,ozon_card,0,,40.22
ord_000003603,u_024404,ss_00080594,clk_0000044284,2026-07-22,p_01437,Fashion,814,0,148,ozon_card,1,2026-07-27,-24.42
ord_000003604,u_024408,ss_00080600,clk_0000044286,2026-07-21,p_02671,Home,889,0,163,bank_card,0,,204.2
ord_000003605,u_024411,ss_00080606,clk_0000044291,2026-07-07,p_00052,Beauty,1168,0,291,ozon_card,0,,342.11
ord_000003606,u_024417,ss_00080624,clk_0000044299,2026-07-23,p_02900,Fashion,2160,0,208,ozon_card,0,,637.42
ord_000003607,u_024421,ss_00080634,clk_0000044303,2026-07-21,p_04142,Electronics,3062,340,0,bank_card,0,,479.2
ord_000003608,u_024435,ss_00080682,clk_0000044334,2026-07-23,p_00543,Electronics,2042,360,0,ozon_card,0,,292.01
ord_000003609,u_024438,ss_00080690,clk_0000044341,2026-07-15,p_04041,Fashion,807,61,147,cash_on_delivery,1,2026-08-04,-24.21
ord_000003610,u_024447,ss_00080721,clk_0000044358,2026-07-04,p_00336,Beauty,392,30,346,ozon_card,0,,123.4
ord_000003611,u_024460,ss_00080759,clk_0000044373,2026-07-20,p_04253,Fashion,5335,165,81,sberpay,0,,1536.48
ord_000003612,u_024465,ss_00080776,clk_0000044382,2026-07-14,p_00905,Beauty,483,0,0,bank_card,0,,143.55
ord_000003613,u_024470,ss_00080790,clk_0000044392,2026-07-13,p_03752,Electronics,2653,0,250,sberpay,0,,449.15
ord_000003614,u_024487,ss_00080847,clk_0000044430,2026-07-07,p_01455,Fashion,1527,47,0,cash_on_delivery,0,,354.26
ord_000003615,u_024497,ss_00080880,clk_0000044443,2026-07-14,p_03759,Beauty,1503,79,176,bank_card,0,,434.07
ord_000003616,u_024506,ss_00080905,clk_0000044459,2026-07-08,p_01707,Beauty,411,8,281,ozon_card,0,,105.79
ord_000003617,u_024508,ss_00080913,clk_0000044463,2026-07-02,p_03581,Home,1072,119,178,bank_card,0,,179.56
