user_id,registration_date,region,device,age_group,traffic_source,is_premium,is_bot_candidate
u_018204,2026-06-02,Saint Petersburg,android,25-34,organic,0,0
u_018205,2025-12-18,South,ios,25-34,affiliate,0,0
u_018206,2023-08-02,Siberia,web,45-54,organic,0,0
u_018207,2026-05-04,Central Russia,android,25-34,organic,0,0
u_018208,2026-02-16,Central Russia,android,25-34,email,0,0
u_018209,2025-03-28,Central Russia,android,25-34,paid_ads,0,0
u_018210,2026-03-17,Saint Petersburg,android,18-24,affiliate,1,0
u_018211,2026-01-31,Far East,web,45-54,direct,0,0
u_018212,2024-11-04,Ural,ios,25-34,organic,0,0
u_018213,2025-06-14,Central Russia,ios,45-54,organic,0,0
u_018214,2026-05-27,Siberia,web,25-34,organic,0,0
u_018215,2023-11-09,Moscow,android,35-44,organic,0,0
u_018216,2026-06-04,Central Russia,android,18-24,push,0,0
u_018217,2026-06-28,Siberia,android,35-44,direct,0,0
u_018218,2026-05-18,Moscow,android,35-44,organic,0,0
u_018219,2025-03-22,Volga,ios,18-24,paid_ads,1,0
u_018220,2026-04-22,Volga,ios,35-44,organic,0,0
u_018221,2026-03-25,Ural,android,55+,push,1,0
u_018222,2026-03-10,Central Russia,web,18-24,push,1,0
u_018223,2024-05-11,Moscow,web,25-34,organic,0,0
u_018224,2024-11-29,Volga,android,35-44,organic,0,0
u_018225,2026-05-09,Ural,android,18-24,organic,0,0
u_018226,2026-03-12,Central Russia,android,45-54,organic,0,0
u_018227,2023-05-31,Central Russia,web,35-44,organic,0,0
u_018228,2024-10-26,Ural,android,55+,organic,0,0
u_018229,2026-06-29,Volga,android,18-24,organic,0,0
u_018230,2026-02-13,Moscow,android,25-34,organic,0,0
u_018231,2025-12-18,Siberia,android,18-24,paid_ads,0,0
u_018232,2025-09-05,Saint Petersburg,android,55+,push,1,0
u_018233,2026-05-20,Volga,android,25-34,organic,0,0
u_018234,2025-12-20,Moscow,android,35-44,organic,0,0
u_018235,2024-05-04,Moscow,ios,45-54,paid_ads,1,0
u_018236,2025-03-30,Central Russia,ios,18-24,paid_ads,0,0
u_018237,2025-09-12,Moscow,android,35-44,affiliate,0,0
u_018238,2026-04-04,Siberia,android,25-34,organic,0,0
u_018239,2026-03-03,Central Russia,android,18-24,organic,0,0
u_018240,2025-11-03,Ural,ios,35-44,organic,1,0
u_018241,2025-12-30,Central Russia,ios,35-44,push,0,0
u_018242,2026-02-28,South,android,25-34,email,1,0
u_018243,2025-10-14,Moscow,ios,35-44,paid_ads,1,0
u_018244,2026-06-16,Central Russia,ios,18-24,organic,0,0
u_018245,2025-07-02,Central Russia,android,55+,organic,0,0
u_018246,2026-03-24,Moscow,android,25-34,push,0,0
u_018247,2025-12-06,Central Russia,ios,35-44,push,0,0
u_018248,2025-06-14,Volga,web,25-34,organic,0,0
u_018249,2024-01-25,Moscow,android,25-34,paid_ads,0,0
u_018250,2026-02-23,Ural,android,25-34,affiliate,0,0
u_018251,2026-02-11,Moscow,android,25-34,affiliate,0,0
u_018252,2025-06-19,Moscow,android,45-54,paid_ads,0,0
u_018253,2026-06-05,Central Russia,android,18-24,paid_ads,0,0
u_018254,2026-04-29,Saint Petersburg,android,35-44,organic,0,0
u_018255,2026-01-25,South,web,35-44,email,0,0
u_018256,2026-06-25,Saint Petersburg,android,35-44,direct,0,0
u_018257,2026-05-12,South,ios,35-44,organic,0,0
u_018258,2026-05-30,Central Russia,android,18-24,affiliate,0,0
u_018259,2026-02-14,Siberia,android,18-24,organic,0,0
u_018260,2026-06-03,Volga,ios,35-44,push,0,0
u_018261,2025-11-18,Moscow,android,55+,organic,1,0
u_018262,2026-02-05,Moscow,android,18-24,organic,0,0
u_018263,2025-03-10,South,android,25-34,organic,0,0
u_018264,2025-12-05,Moscow,android,25-34,paid_ads,0,0
u_018265,2026-04-17,Moscow,android,35-44,push,1,0
u_018266,2026-02-26,Far East,web,25-34,direct,0,0
u_018267,2024-09-16,Moscow,ios,45-54,organic,0,0
u_018268,2025-11-12,Central Russia,ios,35-44,organic,0,0
u_018269,2026-02-09,Moscow,android,35-44,push,0,0
u_018270,2025-12-16,Volga,android,45-54,organic,0,0
u_018271,2025-12-14,Moscow,android,25-34,paid_ads,1,0
u_018272,2025-08-06,Volga,android,18-24,organic,0,0
u_018273,2022-04-16,South,ios,25-34,organic,0,0
u_018274,2025-09-05,Central Russia,ios,18-24,organic,0,0
u_018275,2026-03-15,South,android,25-34,push,0,0
u_018276,2025-07-24,Volga,android,25-34,push,0,0
u_018277,2025-03-13,Volga,android,25-34,organic,0,0
u_018278,2026-01-28,Volga,android,35-44,push,0,0
u_018279,2026-06-11,Volga,android,25-34,direct,0,0
u_018280,2024-05-29,Central Russia,android,35-44,organic,1,0
u_018281,2026-05-16,Ural,android,25-34,organic,0,0
u_018282,2026-06-06,Moscow,android,35-44,paid_ads,0,0
u_018283,2025-02-04,Central Russia,android,35-44,organic,1,0
u_018284,2024-08-02,Ural,android,45-54,paid_ads,0,0
u_018285,2025-10-23,Far East,android,25-34,paid_ads,0,0
u_018286,2024-06-22,Saint Petersburg,android,55+,paid_ads,0,0
u_018287,2025-04-08,Ural,web,25-34,direct,0,0
u_018288,2026-04-25,Central Russia,android,25-34,paid_ads,1,0
u_018289,2026-02-22,Moscow,ios,55+,paid_ads,0,0
u_018290,2025-09-10,Central Russia,android,25-34,push,0,0
u_018291,2026-05-23,Ural,android,25-34,organic,0,0
u_018292,2025-07-10,Volga,android,25-34,organic,0,0
u_018293,2025-09-28,Moscow,android,25-34,organic,0,0
u_018294,2026-06-04,Saint Petersburg,android,25-34,affiliate,0,0
u_018295,2026-06-30,Moscow,android,25-34,organic,1,0
u_018296,2026-04-03,Volga,ios,45-54,push,1,0
u_018297,2026-01-07,Central Russia,ios,25-34,direct,0,0
u_018298,2026-03-25,Moscow,android,45-54,paid_ads,0,0
u_018299,2025-05-08,Ural,android,55+,paid_ads,0,0
u_018300,2025-11-02,Moscow,android,18-24,email,1,0
u_018301,2025-11-09,Siberia,android,25-34,paid_ads,0,0
u_018302,2026-05-27,Central Russia,web,35-44,organic,0,0
u_018303,2026-06-29,Volga,android,35-44,push,0,0
u_018304,2025-12-04,Ural,web,45-54,organic,0,0
u_018305,2026-04-30,Central Russia,android,25-34,email,0,0
u_018306,2025-04-18,Central Russia,ios,35-44,organic,0,0
u_018307,2025-05-20,Central Russia,android,35-44,affiliate,0,0
u_018308,2026-01-20,Moscow,android,45-54,direct,0,0
u_018309,2025-05-25,Central Russia,ios,18-24,paid_ads,0,0
u_018310,2026-01-28,Moscow,android,25-34,push,0,0
u_018311,2026-03-07,Moscow,android,35-44,paid_ads,0,0
u_018312,2025-08-21,Saint Petersburg,android,35-44,email,0,0
u_018313,2025-06-18,Saint Petersburg,android,35-44,email,0,0
u_018314,2025-11-08,Siberia,android,25-34,organic,0,0
u_018315,2025-02-21,Central Russia,android,45-54,direct,0,0
u_018316,2025-12-13,Volga,ios,25-34,direct,0,0
u_018317,2025-05-12,Central Russia,web,55+,organic,0,0
u_018318,2026-01-27,Moscow,android,18-24,direct,0,0
u_018319,2026-06-29,Moscow,ios,18-24,organic,0,0
u_018320,2025-10-12,Saint Petersburg,android,35-44,paid_ads,0,0
u_018321,2026-04-21,Central Russia,ios,25-34,paid_ads,0,0
u_018322,2026-01-21,Volga,ios,18-24,affiliate,0,0
u_018323,2026-01-03,Central Russia,ios,55+,organic,0,0
u_018324,2025-03-08,Ural,android,45-54,organic,0,0
u_018325,2026-05-14,Volga,android,35-44,direct,1,0
u_018326,2026-01-18,Volga,android,25-34,organic,0,0
u_018327,2026-06-20,Far East,ios,18-24,direct,0,0
u_018328,2025-02-18,Central Russia,android,45-54,organic,0,0
u_018329,2025-06-06,Central Russia,android,18-24,organic,0,0
u_018330,2022-08-28,Ural,ios,45-54,email,0,0
u_018331,2026-06-06,Saint Petersburg,web,18-24,organic,1,0
u_018332,2026-05-13,Moscow,ios,35-44,paid_ads,0,0
u_018333,2026-02-09,Moscow,web,55+,paid_ads,0,0
u_018334,2025-10-14,Volga,android,45-54,email,0,0
u_018335,2026-04-08,Volga,android,35-44,direct,0,0
u_018336,2026-03-24,Moscow,ios,25-34,paid_ads,0,0
u_018337,2026-04-08,Moscow,android,25-34,push,1,0
u_018338,2026-03-26,South,android,45-54,organic,0,0
u_018339,2025-10-17,Volga,ios,35-44,direct,0,0
u_018340,2026-05-18,Moscow,android,35-44,organic,0,0
u_018341,2024-07-25,Siberia,web,45-54,direct,0,0
u_018342,2026-02-24,Central Russia,android,35-44,organic,0,0
u_018343,2024-10-11,Volga,android,35-44,affiliate,0,0
u_018344,2026-02-19,Central Russia,web,25-34,organic,0,0
u_018345,2026-01-20,Ural,android,25-34,organic,0,0
u_018346,2026-05-28,Siberia,android,25-34,paid_ads,0,0
u_018347,2026-04-12,Siberia,android,25-34,organic,1,0
u_018348,2025-02-22,Ural,android,25-34,organic,0,0
u_018349,2026-02-27,Central Russia,android,35-44,push,0,0
u_018350,2026-06-07,Volga,ios,35-44,organic,0,0
u_018351,2026-06-12,Saint Petersburg,android,25-34,organic,1,0
u_018352,2025-04-07,Volga,android,45-54,organic,1,0
u_018353,2026-04-24,Moscow,android,25-34,organic,1,0
u_018354,2026-05-15,Siberia,android,18-24,organic,1,0
u_018355,2025-07-14,Far East,android,18-24,paid_ads,0,0
u_018356,2026-06-23,Central Russia,web,25-34,organic,0,0
u_018357,2026-03-08,Central Russia,ios,35-44,organic,0,0
u_018358,2025-01-28,Central Russia,android,25-34,paid_ads,0,0
u_018359,2025-12-23,Moscow,android,25-34,organic,0,0
u_018360,2025-09-08,Volga,android,35-44,organic,0,0
u_018361,2025-07-10,Central Russia,web,35-44,paid_ads,0,0
u_018362,2025-12-20,Siberia,ios,25-34,direct,0,0
u_018363,2026-05-25,South,android,55+,push,0,0
u_018364,2025-06-28,Volga,android,35-44,organic,0,0
u_018365,2026-01-13,Ural,android,25-34,organic,0,0
u_018366,2026-05-12,Central Russia,ios,55+,organic,0,0
u_018367,2025-05-26,Ural,android,25-34,organic,0,0
u_018368,2026-04-05,Saint Petersburg,android,18-24,email,1,0
u_018369,2026-03-13,Siberia,ios,45-54,push,0,0
u_018370,2026-01-15,Central Russia,android,35-44,organic,0,0
u_018371,2025-10-18,Ural,android,18-24,organic,0,0
u_018372,2025-11-18,Moscow,android,25-34,organic,1,0
u_018373,2023-12-28,Volga,android,18-24,organic,0,0
u_018374,2025-12-24,Moscow,ios,35-44,affiliate,0,0
u_018375,2026-02-26,Siberia,android,18-24,email,0,0
u_018376,2024-06-06,Central Russia,android,25-34,email,0,0
u_018377,2026-02-19,Siberia,android,35-44,affiliate,0,0
u_018378,2025-07-16,Far East,android,18-24,organic,0,0
u_018379,2026-04-27,Moscow,android,18-24,organic,1,0
u_018380,2025-10-19,Ural,web,35-44,affiliate,1,0
u_018381,2025-11-30,Volga,android,35-44,organic,0,0
u_018382,2025-12-03,Volga,android,25-34,organic,0,0
u_018383,2026-04-11,South,android,25-34,organic,0,0
u_018384,2026-05-11,Central Russia,ios,25-34,push,1,0
u_018385,2026-02-09,Siberia,android,35-44,organic,1,0
u_018386,2024-06-04,Volga,web,35-44,organic,1,0
u_018387,2026-01-28,Moscow,android,55+,organic,0,0
u_018388,2026-03-04,Volga,android,18-24,direct,0,0
u_018389,2026-03-01,Saint Petersburg,android,25-34,push,1,0
u_018390,2026-03-04,Moscow,android,35-44,organic,0,0
u_018391,2025-04-22,South,ios,18-24,affiliate,0,0
u_018392,2026-06-22,Volga,android,55+,push,0,0
u_018393,2025-09-25,Moscow,ios,25-34,paid_ads,1,0
u_018394,2026-04-12,Volga,android,25-34,organic,0,0
u_018395,2026-02-27,Volga,android,25-34,direct,0,0
u_018396,2024-09-25,Saint Petersburg,android,35-44,organic,1,0
u_018397,2025-07-24,Moscow,android,35-44,organic,0,0
u_018398,2026-06-24,Volga,android,25-34,organic,0,0
u_018399,2025-03-19,Central Russia,ios,18-24,email,0,0
u_018400,2026-03-27,Moscow,android,25-34,organic,1,0
u_018401,2025-12-19,Siberia,ios,18-24,paid_ads,0,0
u_018402,2025-07-28,Central Russia,android,55+,paid_ads,0,0
u_018403,2024-05-14,South,android,18-24,affiliate,1,0
u_018404,2024-09-25,Saint Petersburg,android,18-24,paid_ads,1,0
u_018405,2024-07-17,South,web,25-34,push,0,0
u_018406,2025-12-13,Saint Petersburg,android,18-24,direct,0,0
u_018407,2026-06-01,Siberia,web,35-44,direct,0,0
u_018408,2025-08-01,Ural,web,18-24,organic,0,0
u_018409,2024-12-02,Far East,ios,35-44,organic,0,0
u_018410,2026-03-26,Moscow,android,25-34,organic,0,0
u_018411,2026-04-30,Central Russia,web,45-54,email,0,0
u_018412,2025-05-01,Moscow,android,25-34,email,1,0
u_018413,2025-12-06,Volga,android,18-24,organic,0,0
u_018414,2026-02-28,Moscow,ios,35-44,direct,0,0
u_018415,2026-03-31,Ural,android,45-54,organic,0,0
u_018416,2022-11-23,Moscow,android,45-54,email,0,0
u_018417,2025-02-13,Ural,android,25-34,paid_ads,0,0
u_018418,2025-08-12,Siberia,android,25-34,organic,0,0
u_018419,2025-04-22,Moscow,android,25-34,push,0,0
u_018420,2025-03-29,Volga,ios,55+,direct,0,0
u_018421,2026-06-28,Volga,android,25-34,organic,1,0
u_018422,2026-06-01,Ural,web,25-34,organic,0,0
u_018423,2026-03-30,Ural,android,25-34,organic,0,0
u_018424,2026-07-01,South,ios,18-24,organic,0,0
u_018425,2026-02-02,Moscow,android,25-34,paid_ads,0,0
u_018426,2025-12-18,Central Russia,android,25-34,push,0,0
u_018427,2025-03-08,Saint Petersburg,android,35-44,direct,0,0
u_018428,2026-03-22,Moscow,ios,18-24,direct,1,0
u_018429,2026-06-03,Saint Petersburg,android,55+,organic,1,0
u_018430,2024-01-13,Saint Petersburg,android,35-44,email,0,0
u_018431,2026-05-03,Ural,ios,35-44,organic,0,0
u_018432,2026-02-01,Volga,web,25-34,direct,0,0
u_018433,2026-05-25,Central Russia,android,25-34,organic,0,0
u_018434,2026-05-25,Central Russia,ios,25-34,paid_ads,0,0
u_018435,2024-11-26,Moscow,web,55+,push,0,0
u_018436,2025-09-23,Moscow,android,18-24,push,0,0
u_018437,2026-01-20,Ural,web,25-34,direct,0,0
u_018438,2026-04-08,Central Russia,android,45-54,paid_ads,0,0
u_018439,2026-03-18,Siberia,android,18-24,organic,0,0
u_018440,2025-12-20,Central Russia,android,25-34,organic,0,0
u_018441,2026-02-21,Central Russia,ios,25-34,push,0,0
u_018442,2026-05-07,Volga,android,25-34,organic,0,0
u_018443,2026-01-17,Siberia,android,55+,email,0,0
u_018444,2025-12-01,South,android,25-34,paid_ads,0,0
u_018445,2025-10-22,Moscow,ios,18-24,affiliate,0,0
u_018446,2026-05-18,Central Russia,android,25-34,organic,0,0
u_018447,2025-04-16,Saint Petersburg,web,45-54,organic,0,0
u_018448,2026-05-04,Siberia,android,25-34,push,1,0
u_018449,2026-01-08,Volga,ios,55+,organic,1,0
u_018450,2026-02-14,Central Russia,android,35-44,organic,0,0
u_018451,2026-01-26,Ural,android,45-54,organic,0,0
u_018452,2024-12-18,Siberia,android,18-24,organic,0,0
u_018453,2026-03-25,Siberia,ios,35-44,direct,0,0
u_018454,2026-05-08,Far East,android,35-44,organic,0,0
u_018455,2025-12-28,Central Russia,android,25-34,organic,0,0
u_018456,2026-06-02,Volga,web,35-44,paid_ads,1,0
u_018457,2026-03-23,Ural,android,35-44,organic,0,0
u_018458,2026-03-16,Central Russia,android,35-44,organic,0,0
u_018459,2025-09-21,Ural,android,25-34,push,0,0
u_018460,2026-03-29,Central Russia,android,25-34,email,0,0
u_018461,2025-02-21,Volga,ios,25-34,paid_ads,1,0
u_018462,2026-03-01,Far East,ios,25-34,push,0,0
u_018463,2026-02-13,Saint Petersburg,ios,25-34,paid_ads,0,0
u_018464,2025-01-13,Ural,ios,45-54,push,0,0
u_018465,2026-06-23,Saint Petersburg,android,25-34,direct,0,0
u_018466,2026-04-14,South,android,45-54,organic,1,0
u_018467,2026-06-09,Central Russia,web,25-34,organic,0,0
u_018468,2026-05-05,Ural,ios,35-44,organic,1,0
u_018469,2025-11-26,Siberia,android,45-54,organic,0,0
u_018470,2024-10-08,Central Russia,android,25-34,paid_ads,1,0
u_018471,2025-10-08,Central Russia,web,55+,direct,0,0
u_018472,2026-05-31,Central Russia,android,35-44,organic,0,0
u_018473,2026-06-13,Saint Petersburg,android,18-24,direct,0,0
u_018474,2026-04-15,Siberia,ios,35-44,organic,0,0
u_018475,2026-05-21,South,web,35-44,organic,0,0
u_018476,2026-03-24,Saint Petersburg,android,35-44,push,0,0
u_018477,2026-03-14,South,android,45-54,organic,0,0
u_018478,2023-02-24,Siberia,android,18-24,email,0,0
u_018479,2025-04-05,Volga,android,35-44,paid_ads,0,0
u_018480,2026-05-20,Volga,android,35-44,organic,0,0
u_018481,2025-12-22,South,ios,25-34,email,0,0
u_018482,2026-03-30,Moscow,ios,55+,organic,1,0
u_018483,2025-12-29,Ural,android,55+,organic,0,0
u_018484,2026-06-29,Ural,android,35-44,paid_ads,0,0
u_018485,2025-12-13,Volga,android,25-34,affiliate,0,0
u_018486,2025-10-28,Moscow,android,25-34,paid_ads,0,0
u_018487,2025-12-08,Volga,android,25-34,organic,0,0
u_018488,2026-04-17,Volga,ios,35-44,organic,0,0
u_018489,2025-08-16,Moscow,ios,25-34,organic,0,0
u_018490,2025-03-17,Central Russia,web,45-54,paid_ads,0,0
u_018491,2024-04-11,Siberia,ios,35-44,organic,0,0
u_018492,2026-05-11,Central Russia,web,25-34,paid_ads,0,0
u_018493,2025-04-26,Moscow,android,35-44,organic,0,0
u_018494,2024-07-05,South,web,18-24,organic,0,0
u_018495,2026-06-10,Central Russia,android,35-44,push,0,0
u_018496,2025-11-21,South,android,25-34,email,0,0
u_018497,2025-11-24,Central Russia,ios,25-34,email,0,0
u_018498,2025-01-05,Volga,android,25-34,paid_ads,0,0
u_018499,2026-04-01,Ural,android,35-44,paid_ads,0,0
u_018500,2026-04-24,Central Russia,android,25-34,paid_ads,0,0
u_018501,2026-03-08,Central Russia,ios,55+,push,0,0
u_018502,2024-08-04,Volga,android,25-34,direct,0,0
u_018503,2025-11-17,Siberia,android,45-54,direct,0,0
u_018504,2022-06-15,Volga,web,45-54,affiliate,0,0
u_018505,2024-12-19,Ural,android,25-34,organic,0,0
u_018506,2026-02-12,South,ios,25-34,direct,0,0
u_018507,2025-11-19,Siberia,android,45-54,paid_ads,0,0
u_018508,2025-05-08,Ural,android,18-24,affiliate,0,0
u_018509,2024-06-14,Central Russia,android,45-54,affiliate,0,0
u_018510,2025-09-21,Central Russia,android,25-34,direct,0,0
u_018511,2026-02-07,Moscow,android,55+,organic,0,0
u_018512,2026-04-29,Moscow,web,25-34,email,0,0
u_018513,2026-06-05,Saint Petersburg,web,25-34,paid_ads,0,0
u_018514,2026-01-13,Volga,android,35-44,email,0,0
u_018515,2026-04-04,Central Russia,ios,35-44,email,0,0
u_018516,2026-06-14,Ural,ios,25-34,paid_ads,0,0
u_018517,2026-06-21,Volga,ios,25-34,push,0,0
u_018518,2026-01-01,Central Russia,web,45-54,paid_ads,0,0
u_018519,2025-06-07,Ural,ios,18-24,direct,0,0
u_018520,2025-12-18,Volga,android,55+,organic,0,0
u_018521,2024-12-03,Siberia,web,18-24,direct,0,0
u_018522,2026-02-23,South,ios,45-54,email,0,0
u_018523,2026-06-27,Saint Petersburg,android,35-44,email,0,0
u_018524,2025-06-04,Volga,web,25-34,paid_ads,0,0
u_018525,2026-04-21,Siberia,web,35-44,affiliate,0,0
u_018526,2024-08-21,Central Russia,android,35-44,organic,0,0
u_018527,2026-01-03,Central Russia,ios,25-34,organic,0,0
u_018528,2025-05-05,Central Russia,web,35-44,organic,0,0
u_018529,2026-02-14,Central Russia,android,25-34,paid_ads,0,0
u_018530,2026-04-03,Central Russia,android,55+,organic,0,0
u_018531,2025-07-09,Volga,ios,25-34,push,0,0
u_018532,2026-06-28,Volga,android,25-34,organic,0,0
u_018533,2025-07-13,Volga,android,35-44,direct,0,0
u_018534,2025-10-17,Volga,ios,25-34,organic,0,0
u_018535,2026-05-21,Moscow,android,35-44,direct,1,0
u_018536,2026-03-04,Ural,web,25-34,push,1,0
u_018537,2025-04-08,South,android,25-34,push,0,0
u_018538,2025-11-16,Volga,ios,18-24,organic,0,0
u_018539,2025-08-20,South,ios,35-44,email,0,0
u_018540,2025-08-22,Central Russia,ios,35-44,paid_ads,0,0
u_018541,2026-06-24,Central Russia,ios,45-54,email,0,0
u_018542,2025-08-28,South,android,45-54,organic,0,0
u_018543,2026-05-11,Siberia,android,25-34,organic,0,0
u_018544,2026-04-17,Siberia,ios,35-44,organic,1,0
u_018545,2025-07-04,Moscow,android,35-44,organic,1,0
u_018546,2025-12-27,Central Russia,android,25-34,push,0,0
u_018547,2026-01-05,Ural,android,55+,organic,0,0
u_018548,2026-04-17,Moscow,ios,25-34,direct,1,0
u_018549,2026-02-09,Moscow,android,25-34,organic,0,0
u_018550,2026-01-06,Siberia,web,35-44,organic,0,0
u_018551,2026-06-24,Far East,android,18-24,paid_ads,1,0
u_018552,2026-06-20,Siberia,web,45-54,paid_ads,0,0
u_018553,2025-12-08,Moscow,android,18-24,push,0,0
u_018554,2025-11-30,Ural,ios,35-44,organic,0,0
u_018555,2025-10-30,Moscow,web,35-44,organic,0,0
u_018556,2026-01-29,Saint Petersburg,android,35-44,organic,0,0
u_018557,2026-06-30,Volga,android,18-24,direct,0,0
u_018558,2024-04-26,Siberia,android,25-34,email,0,0
u_018559,2026-03-30,South,android,35-44,organic,0,0
u_018560,2025-03-06,Saint Petersburg,android,35-44,paid_ads,0,0
u_018561,2026-05-22,Central Russia,web,35-44,organic,0,0
u_018562,2025-06-22,Siberia,android,18-24,direct,0,0
u_018563,2024-09-19,Moscow,android,25-34,direct,0,0
u_018564,2025-05-29,South,android,25-34,direct,0,0
u_018565,2026-05-07,South,android,35-44,organic,0,0
u_018566,2026-05-10,Siberia,android,25-34,direct,0,0
u_018567,2025-12-17,Siberia,ios,45-54,paid_ads,0,0
u_018568,2025-11-14,South,android,25-34,affiliate,1,0
u_018569,2025-11-01,Moscow,android,18-24,organic,0,0
u_018570,2026-06-15,Siberia,ios,25-34,organic,0,0
u_018571,2026-03-19,Siberia,android,35-44,organic,0,0
u_018572,2026-03-02,Volga,ios,45-54,paid_ads,0,0
u_018573,2025-09-16,Volga,ios,25-34,organic,0,0
u_018574,2025-06-17,Siberia,web,25-34,email,0,0
u_018575,2026-04-18,South,android,25-34,direct,0,0
u_018576,2026-01-02,Ural,web,35-44,push,0,0
u_018577,2026-05-12,Central Russia,android,55+,organic,0,0
u_018578,2026-01-28,Saint Petersburg,android,45-54,paid_ads,0,0
u_018579,2025-02-12,Far East,android,25-34,paid_ads,0,1
u_018580,2026-06-10,Moscow,android,45-54,direct,0,0
u_018581,2025-07-13,Central Russia,android,25-34,organic,0,0
u_018582,2025-11-01,Central Russia,android,35-44,email,0,0
u_018583,2026-01-09,Saint Petersburg,web,25-34,affiliate,1,0
u_018584,2026-03-22,South,ios,25-34,organic,0,0
u_018585,2025-01-31,Central Russia,ios,45-54,direct,0,0
u_018586,2026-04-29,South,ios,35-44,organic,0,0
u_018587,2026-03-19,Siberia,android,25-34,affiliate,1,0
u_018588,2025-07-21,Central Russia,ios,25-34,push,1,0
u_018589,2026-03-27,Central Russia,android,45-54,organic,0,0
u_018590,2026-06-21,Volga,ios,25-34,push,0,0
u_018591,2026-06-21,Far East,android,45-54,organic,0,0
u_018592,2026-04-04,Moscow,android,45-54,organic,0,0
u_018593,2026-01-18,Central Russia,android,45-54,push,0,0
u_018594,2026-03-04,Siberia,android,25-34,organic,0,0
u_018595,2026-06-19,Volga,ios,55+,direct,0,0
u_018596,2026-02-23,Siberia,ios,25-34,organic,1,0
u_018597,2025-07-26,Saint Petersburg,android,25-34,paid_ads,0,0
u_018598,2024-09-07,Central Russia,android,25-34,organic,0,0
u_018599,2025-10-15,Siberia,android,55+,direct,0,0
u_018600,2026-05-28,Volga,ios,18-24,organic,0,0
u_018601,2026-03-29,Siberia,android,25-34,paid_ads,0,0
u_018602,2026-05-15,Central Russia,web,35-44,organic,0,0
u_018603,2026-04-18,Moscow,web,25-34,paid_ads,0,0
u_018604,2026-05-03,Moscow,android,45-54,paid_ads,1,0
u_018605,2025-09-19,Saint Petersburg,android,18-24,organic,0,0
u_018606,2025-09-10,Volga,android,35-44,direct,0,0
u_018607,2025-12-29,Central Russia,android,55+,direct,0,0
u_018608,2025-10-20,Siberia,ios,25-34,organic,1,0
u_018609,2024-12-05,Ural,android,35-44,organic,0,0
u_018610,2026-01-11,Central Russia,android,25-34,paid_ads,1,0
u_018611,2026-01-25,Moscow,android,45-54,organic,0,0
u_018612,2026-02-26,Volga,ios,55+,paid_ads,0,0
u_018613,2025-09-30,Volga,ios,35-44,organic,0,0
u_018614,2026-05-14,Volga,android,25-34,organic,0,0
u_018615,2025-10-31,Central Russia,android,25-34,organic,1,0
u_018616,2026-05-28,Moscow,android,55+,organic,0,0
u_018617,2025-06-24,Moscow,ios,45-54,paid_ads,0,0
u_018618,2025-10-05,Volga,android,35-44,direct,0,0
u_018619,2025-11-07,Central Russia,ios,25-34,paid_ads,0,0
u_018620,2025-08-16,Moscow,web,18-24,direct,1,0
u_018621,2025-12-28,Central Russia,ios,25-34,organic,0,0
u_018622,2025-10-03,Ural,android,25-34,organic,0,0
u_018623,2025-11-26,Volga,android,45-54,organic,0,0
u_018624,2026-04-23,Central Russia,ios,18-24,push,0,0
u_018625,2025-09-19,South,ios,18-24,push,0,0
u_018626,2026-04-22,Saint Petersburg,android,45-54,direct,1,0
u_018627,2026-05-01,Central Russia,ios,25-34,affiliate,1,0
u_018628,2026-06-22,Saint Petersburg,android,25-34,push,0,0
u_018629,2026-04-04,Moscow,ios,25-34,paid_ads,0,0
u_018630,2026-01-05,Moscow,android,18-24,paid_ads,0,0
u_018631,2026-06-14,Saint Petersburg,android,35-44,paid_ads,1,0
u_018632,2025-09-30,South,android,55+,email,0,0
u_018633,2025-08-11,Ural,ios,35-44,push,0,0
u_018634,2025-05-02,Siberia,ios,18-24,organic,0,0
u_018635,2026-05-19,Volga,web,35-44,organic,0,0
u_018636,2025-07-24,Moscow,android,25-34,paid_ads,0,0
u_018637,2025-10-17,Central Russia,android,25-34,organic,1,0
u_018638,2026-03-18,Ural,android,35-44,direct,0,0
u_018639,2025-02-10,Moscow,android,45-54,organic,0,0
u_018640,2024-12-25,Siberia,ios,18-24,direct,1,0
u_018641,2026-06-26,Siberia,web,35-44,organic,0,0
u_018642,2026-01-31,Central Russia,android,18-24,organic,0,0
u_018643,2026-01-05,Siberia,android,45-54,organic,0,0
u_018644,2026-03-10,Central Russia,android,18-24,organic,0,0
u_018645,2025-09-20,Volga,android,45-54,paid_ads,0,0
u_018646,2026-05-11,Moscow,web,25-34,organic,0,0
u_018647,2025-10-10,Central Russia,android,55+,direct,0,0
u_018648,2022-11-10,Central Russia,android,25-34,email,0,0
u_018649,2025-12-14,Ural,android,45-54,organic,1,0
u_018650,2026-01-02,Ural,ios,25-34,paid_ads,0,0
u_018651,2026-04-16,Moscow,android,35-44,organic,0,0
u_018652,2026-01-12,Far East,android,45-54,organic,0,0
u_018653,2025-12-19,Central Russia,ios,35-44,organic,0,0
u_018654,2026-06-18,Central Russia,ios,18-24,organic,0,0
u_018655,2025-01-07,Moscow,android,25-34,push,0,0
u_018656,2026-06-21,Volga,ios,18-24,direct,0,0
u_018657,2026-05-17,Ural,android,25-34,organic,0,0
u_018658,2025-07-05,Moscow,android,55+,email,1,0
u_018659,2026-03-21,Volga,web,25-34,email,1,0
